Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S23456195,Tufted Titmouse,Baeolophus bicolor,21352,3,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,7/9/2005,5:31 AM,eBird - Traveling Count,130,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; vehicles passing=4",
S23439732,Tufted Titmouse,Baeolophus bicolor,21352,3,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/23/2007,5:30 AM,eBird - Traveling Count,120,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); OBSERVERS Will Cook; TOTAL VEHICLES PASSING = 3",
S23439731,Tufted Titmouse,Baeolophus bicolor,21352,10,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/8/2008,5:25 AM,eBird - Traveling Count,115,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); OBSERVERS Will Cook, Kristin Vaughan; TOTAL VEHICLES PASSING = 1",
S23439730,Tufted Titmouse,Baeolophus bicolor,21352,6,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/28/2009,5:24 AM,eBird - Traveling Count,117,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); OBSERVERS Will Cook; TOTAL VEHICLES PASSING = 1",
S6784952,Tufted Titmouse,Baeolophus bicolor,21352,13,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/13/2010,5:25 AM,eBird - Traveling Count,120,1,15.289,,2,,,"Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook, Catherine Carter; vehicles&#61;2",
S8877597,Tufted Titmouse,Baeolophus bicolor,21352,6,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,6/19/2011,5:36 AM,eBird - Traveling Count,118,1,15.289,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook, Lesley Starke; weather&#61;?; vehicles&#61;2",
S112479118,Tufted Titmouse,Baeolophus bicolor,21352,1,US-NC,Chatham,L19343976,"Mbbs, Chatham, 8-10",35.810451,-79.251885,5/29/2022,6:47 AM,eBird - Stationary Count,3,1,,,2,,,"Vehicles=4; habitat=P,M",
S112479115,Tufted Titmouse,Baeolophus bicolor,21352,2,US-NC,Chatham,L19352367,"Mbbs, Chatham, 8-13",35.805263,-79.270823,5/29/2022,7:09 AM,eBird - Traveling Count,3,1,0.082,,2,,,"Vehicles=0; habitat=B,B",
S112479117,Tufted Titmouse,Baeolophus bicolor,21352,1,US-NC,Chatham,L19352240,"Mbbs, Chatham, Route 8-11",35.804434,-79.252052,5/29/2022,6:53 AM,eBird - Stationary Count,5,1,,,2,,,"Vehicles=0; habitat=M,M",
S112479116,Tufted Titmouse,Baeolophus bicolor,21352,2,US-NC,Chatham,L19352307,"Mbbs, Chatham, Route 8-12",35.804864,-79.261296,5/29/2022,7:02 AM,eBird - Stationary Count,3,1,,,2,,,"Vehicles=0; habitat=P,B",
S112479126,Tufted Titmouse,Baeolophus bicolor,21352,2,US-NC,Chatham,L19343558,"Mbbs, Chatham, Route 8-4",35.804574,-79.211822,5/29/2022,5:54 AM,eBird - Stationary Count,3,1,,,2,,,"Vehicles=0, habitat=H,H",
S112479125,Tufted Titmouse,Baeolophus bicolor,21352,1,US-NC,Chatham,L19343640,"Mbbs, Chatham, Route 8-5",35.811297,-79.216393,5/29/2022,6:03 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=0, habitat=H,S",
S112479123,Tufted Titmouse,Baeolophus bicolor,21352,1,US-NC,Chatham,L19343776,"Mbbs, Chatham, Route 8-7",35.820159,-79.230642,5/29/2022,6:17 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=0; habitat=M,M",
