route,date,time,observers,spec_code,common_name,count,year,route_num,hab_hm,hab_p,hab_o,hab_b,hab_other,vehicles,notes
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,RSHA,Red-shouldered Hawk,2,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,RTHA,Red-tailed Hawk,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,MODO,Mourning Dove,30,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,BAOW,Barred Owl,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,CHSW,Chimney Swift,24,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,RBWO,Red-bellied Woodpecker,9,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,NOFL,N Flicker,2,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,EAWP,E Wood-Pewee,2,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,GCFL,Gr Crested Flycatcher,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,YTVI,Yellow-throated Vireo,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,REVI,Red-eyed Vireo,3,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,BLJA,Blue Jay,10,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,AMCR,Am Crow,14,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,BARS,Barn Swallow,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,CACH,Carolina Chickadee,12,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,TUTI,Tufted Titmouse,22,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,WBNU,White-br Nuthatch,5,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,BHNU,Brown-headed Nuthatch,10,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,CARW,Carolina Wren,17,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,HOWR,House Wren,3,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,BGGN,B-g Gnatcatcher,12,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,EABL,E Bluebird,3,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,WOTH,Wood Thrush,4,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,AMRO,Am Robin,15,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,GRCA,Gray Catbird,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,NOMO,N Mockingbird,21,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,BRTH,Brown Thrasher,3,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,EUST,Eur Starling,6,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,PIWA,Pine Warbler,6,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,OVEN,Ovenbird,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,SUTA,Summer Tanager,9,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,SCTA,Scarlet Tanager,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,EATO,E Towhee,17,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,CHSP,Chipping Sparrow,13,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,SOSP,Song Sparrow,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,NOCA,N Cardinal,40,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,INBU,Indigo Bunting,5,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,COGR,Com Grackle,1,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,HOFI,House Finch,12,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,AMGO,Am Goldfinch,17,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/2/2002,5:35,Alan Johnston and Shantanu Phukan,HOSP,House Sparrow,6,2002,5,,,,,,,"Red-shoulder, red-tail, and a Barred Owl!   Also nice looks at a Yellow-throated Vireo.   Song Sparrows, House Wrens, and Gray Catbirds in town.   Not at all bad for an urban route!"
,6/30/2002,5:30,Rick Payne,MODO,Mourning Dove,2,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,RBWO,Red-bellied Woodpecker,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,DOWO,Downy Woodpecker,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,GCFL,Gr Crested Flycatcher,2,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,WEVI,White-eyed Vireo,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,REVI,Red-eyed Vireo,2,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,BLJA,Blue Jay,4,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,AMCR,Am Crow,7,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,CACH,Carolina Chickadee,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,TUTI,Tufted Titmouse,6,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,BHNU,Brown-headed Nuthatch,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,CARW,Carolina Wren,18,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,HOWR,House Wren,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,EABL,E Bluebird,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,AMRO,Am Robin,16,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,GRCA,Gray Catbird,3,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,NOMO,N Mockingbird,16,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,BRTH,Brown Thrasher,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,EUST,Eur Starling,4,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,PIWA,Pine Warbler,5,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,COYE,Com Yellowthroat,1,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,EATO,E Towhee,18,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,SOSP,Song Sparrow,2,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,NOCA,N Cardinal,13,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,INBU,Indigo Bunting,4,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,BHCO,Brown-headed Cowbird,2,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,HOFI,House Finch,9,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,AMGO,Am Goldfinch,7,2002,6,,,,,,,
,6/30/2002,5:30,Rick Payne,HOSP,House Sparrow,2,2002,6,,,,,,,
,6/13/2002,5:25,Brian Strong,GBHE,Double-cr Cormorant,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,RSHA,Red-shouldered Hawk,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,WITU,Wild Turkey,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,NOBO,Northern Bobwhite,3,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,MODO,Mourning Dove,13,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,CHSW,Chimney Swift,4,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,RTHU,Ruby-thr Hummingbird,0,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,RBWO,Red-bellied Woodpecker,6,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,NOFL,N Flicker,2,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,ACFL,Acadian Flycatcher,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,EAPH,E Phoebe,2,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,YTVI,Yellow-throated Vireo,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,REVI,Red-eyed Vireo,6,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,BLJA,Blue Jay,5,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,AMCR,Am Crow,7,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,BARS,Barn Swallow,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,CACH,Carolina Chickadee,10,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,TUTI,Tufted Titmouse,8,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,WBNU,White-br Nuthatch,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,CARW,Carolina Wren,11,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,BGGN,B-g Gnatcatcher,8,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,EABL,E Bluebird,5,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,WOTH,Wood Thrush,3,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,AMRO,Am Robin,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,NOMO,N Mockingbird,6,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,BRTH,Brown Thrasher,2,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,EUST,Eur Starling,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,NOPA,Northern Parula,2,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,YTWA,Yellow-throated Warbler,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,PIWA,Pine Warbler,3,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,PRAW,Prairie Warbler,2,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,OVEN,Ovenbird,4,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,HOWA,Hooded Warbler,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,YBCH,Yellow-breasted Chat,2,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,EATO,E Towhee,13,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,CHSP,Chipping Sparrow,12,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,FISP,Field Sparrow,2,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,SOSP,Song Sparrow,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,NOCA,N Cardinal,14,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,BLGR,Blue Grosbeak,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,INBU,Indigo Bunting,8,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,COGR,Com Grackle,3,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,BHCO,Brown-headed Cowbird,5,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,AMGO,Am Goldfinch,8,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,HOSP,House Sparrow,1,2002,7,,,,,,,
,6/13/2002,5:25,Brian Strong,DCCO,Double-cr Cormorant,1,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,RSHA,Red-shouldered Hawk,1,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,KILL,Killdeer,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,MODO,Mourning Dove,10,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,CHSW,Chimney Swift,11,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,RBWO,Red-bellied Woodpecker,5,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,DOWO,Downy Woodpecker,5,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,HAWO,Hairy Woodpecker,1,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,NOFL,N Flicker,1,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,EAWP,E Wood-Pewee,3,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,ACFL,Acadian Flycatcher,1,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,EAPH,E Phoebe,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,GCFL,Gr Crested Flycatcher,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,REVI,Red-eyed Vireo,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,BLJA,Blue Jay,1,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,AMCR,Am Crow,22,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,FICR,Fish Crow,4,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,CACH,Carolina Chickadee,4,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,TUTI,Tufted Titmouse,5,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,BHNU,Brown-headed Nuthatch,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,CARW,Carolina Wren,7,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,BGGN,B-g Gnatcatcher,12,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,EABL,E Bluebird,5,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,WOTH,Wood Thrush,4,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,AMRO,Am Robin,3,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,NOMO,N Mockingbird,15,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,EUST,Eur Starling,14,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,NOPA,Northern Parula,1,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,PIWA,Pine Warbler,3,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,OVEN,Ovenbird,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,COYE,Com Yellowthroat,3,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,YBCH,Yellow-breasted Chat,5,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,SUTA,Summer Tanager,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,SCTA,Scarlet Tanager,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,EATO,E Towhee,3,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,CHSP,Chipping Sparrow,8,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,FISP,Field Sparrow,3,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,NOCA,N Cardinal,29,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,INBU,Indigo Bunting,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,COGR,Com Grackle,3,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,BHCO,Brown-headed Cowbird,5,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,HOFI,House Finch,2,2002,8,,,,,,,
,6/13/2002,5:25,Brian Strong,AMGO,Am Goldfinch,5,2002,8,,,,,,,
,6/28/2003,5:30,Judy Murray,NOBO,Northern Bobwhite,1,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,MODO,Mourning Dove,12,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,CHSW,Chimney Swift,4,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,RBWO,Red-bellied Woodpecker,7,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,EAWP,E Wood-Pewee,1,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,ACFL,Acadian Flycatcher,1,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,EAPH,E Phoebe,1,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,REVI,Red-eyed Vireo,9,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,BLJA,Blue Jay,4,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,AMCR,Am Crow,18,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,PUMA,Purple Martin,12,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,NRWS,N Rough-winged Swal,7,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,BARS,Barn Swallow,2,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,CACH,Carolina Chickadee,3,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,TUTI,Tufted Titmouse,9,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,CARW,Carolina Wren,6,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,BGGN,B-g Gnatcatcher,1,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,WOTH,Wood Thrush,2,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,AMRO,Am Robin,1,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,NOMO,N Mockingbird,5,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,BRTH,Brown Thrasher,1,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,PIWA,Pine Warbler,1,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,PRAW,Prairie Warbler,2,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,OVEN,Ovenbird,2,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,COYE,Com Yellowthroat,4,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,YBCH,Yellow-breasted Chat,2,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,EATO,E Towhee,5,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,CHSP,Chipping Sparrow,15,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,GRSP,Grasshopper Sparrow,3,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,NOCA,N Cardinal,33,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,BLGR,Blue Grosbeak,6,2003,1,,,,,,,
,6/28/2003,5:30,Judy Murray,INBU,Indigo Bunting,14,2003,1,,,,,,,
